tournament,stage,date,home_team,away_team,home_score,away_score,venue,winner,home_elo,away_elo,home_elo_after,away_elo_after,elo_diff,home_rank,away_rank,home_rank_obj,away_rank_obj,rank_source,home_days_since_last_match,away_days_since_last_match,rank_diff,is_home_favourite,ingested_at,match_temp,match_hum,match_wind,shock_home,shock_away
1958--sweden,Semi-finals,1958-06-24,France,Brazil,2,5,"Råsunda Stadium, Solna",Brazil,,,,,,,,,,,,,,,,21.507959365844727,95.17456817626953,15.986595153808594,-11.697729,-13.161417
1958--sweden,Semi-finals,1958-06-24,West Germany,Sweden,1,3,"Ullevi, Gothenburg",Sweden,,,,,,,,,,,,,,,,17.397846221923828,96.76549530029297,8.404285430908203,-10.745369,-2.578968
1958--sweden,Semi-finals,1958-06-28,West Germany,France,3,6,"Ullevi, Gothenburg",France,,,,,,,,,,,,,,,,22.928056716918945,85.91939544677734,19.652175903320312,-5.2151585,-10.277632
1958--sweden,Final,1958-06-29,Sweden,Brazil,2,5,"Råsunda Stadium, Solna",Brazil,,,,,,,,,,,,,,,,15.931798934936523,99.67591857910156,24.291330337524414,-4.0450153,-18.737577
1962--chile,Group 1,1962-05-30,Uruguay,Colombia,2,1,"Estadio Carlos Dittborn, Arica",Uruguay,,,,,,,,,,,,,,,,20.198795318603516,98.72067260742188,12.41347599029541,3.6040363,-13.214489
1962--chile,Group 1,1962-05-31,Soviet Union,Yugoslavia,2,0,"Estadio Carlos Dittborn, Arica",Soviet Union,,,,,,,,,,,,,,,,19.779726028442383,98.0988540649414,10.495713233947754,-13.768095,21.986265
1962--chile,Group 1,1962-06-02,Yugoslavia,Uruguay,3,1,"Estadio Carlos Dittborn, Arica",Yugoslavia,,,,,,,,,,,,,,,,19.10988998413086,97.75257110595703,10.703569412231445,21.31643,2.515131
1962--chile,Group 1,1962-06-03,Soviet Union,Colombia,4,4,"Estadio Carlos Dittborn, Arica",Draw,,,,,,,,,,,,,,,,20.2685604095459,96.50313568115234,11.50311279296875,-13.279261,-13.144724
1962--chile,Group 1,1962-06-06,Soviet Union,Uruguay,2,1,"Estadio Carlos Dittborn, Arica",Soviet Union,,,,,,,,,,,,,,,,17.596086502075195,98.3851318359375,13.708391189575195,-15.951735,1.0013275
1962--chile,Group 1,1962-06-07,Yugoslavia,Colombia,5,0,"Estadio Carlos Dittborn, Arica",Yugoslavia,,,,,,,,,,,,,,,,17.38093376159668,97.4262924194336,11.92355728149414,19.587473,-16.03235
1962--chile,Group 2,1962-05-30,Chile,Switzerland,3,1,"Estadio Nacional, Santiago",Chile,,,,,,,,,,,,,,,,29.317481994628906,99.68988800048828,8.942214012145996,17.95095,9.694658
1962--chile,Group 2,1962-05-31,West Germany,Italy,0,0,"Estadio Nacional, Santiago",Draw,,,,,,,,,,,,,,,,28.701412200927734,99.04956817626953,8.66994857788086,0.558197,-0.45402908
1962--chile,Group 2,1962-06-02,Chile,Italy,2,0,"Estadio Nacional, Santiago",Chile,,,,,,,,,,,,,,,,27.37592124938965,100.0,7.787990570068359,16.009388,-1.77952
1962--chile,Group 2,1962-06-03,West Germany,Switzerland,2,1,"Estadio Nacional, Santiago",West Germany,,,,,,,,,,,,,,,,27.55921745300293,99.07670593261719,9.021574020385742,-0.5839977,7.9363937
1962--chile,Group 2,1962-06-06,West Germany,Chile,2,0,"Estadio Nacional, Santiago",West Germany,,,,,,,,,,,,,,,,26.586408615112305,99.07074737548828,8.66994857788086,-1.5568066,15.219876
1962--chile,Group 2,1962-06-07,Italy,Switzerland,3,0,"Estadio Nacional, Santiago",Italy,,,,,,,,,,,,,,,,23.816879272460938,99.37491607666016,7.091177463531494,-5.338562,4.1940556
1962--chile,Group 3,1962-05-30,Brazil,Mexico,2,0,"Estadio Sausalito, Viña del Mar",Brazil,,,,,,,,,,,,,,,,26.5833683013916,95.10968780517578,7.1003098487854,-8.086008,3.2670326
1962--chile,Group 3,1962-05-31,Czechoslovakia,Spain,1,0,"Estadio Sausalito, Viña del Mar",Czechoslovakia,,,,,,,,,,,,,,,,27.858642578125,99.35482025146484,8.089993476867676,1.4540977,-9.224228
1962--chile,Group 3,1962-06-02,Brazil,Czechoslovakia,0,0,"Estadio Sausalito, Viña del Mar",Draw,,,,,,,,,,,,,,,,18.611125946044922,92.08829498291016,12.889809608459473,-16.05825,-7.793419
1962--chile,Group 3,1962-06-03,Spain,Mexico,1,0,"Estadio Sausalito, Viña del Mar",Spain,,,,,,,,,,,,,,,,12.30186653137207,95.77871704101562,16.750640869140625,-24.781004,-11.014469
1962--chile,Group 3,1962-06-06,Brazil,Spain,2,1,"Estadio Sausalito, Viña del Mar",Brazil,,,,,,,,,,,,,,,,15.13571548461914,78.76248168945312,12.574259757995605,-19.53366,-21.947155
1962--chile,Group 3,1962-06-07,Mexico,Czechoslovakia,3,1,"Estadio Sausalito, Viña del Mar",Mexico,,,,,,,,,,,,,,,,16.490985870361328,79.17559814453125,11.72075080871582,-6.82535,-9.913559
1962--chile,Group 4,1962-05-30,Argentina,Bulgaria,1,0,"Estadio El Teniente, Rancagua",Argentina,,,,,,,,,,,,,,,,17.417917251586914,58.161190032958984,7.559999465942383,5.173046,-8.314447
1962--chile,Group 4,1962-05-31,Hungary,England,2,1,"Estadio El Teniente, Rancagua",Hungary,,,,,,,,,,,,,,,,15.109935760498047,62.69633483886719,7.199999809265137,-10.997524,-8.241497
1962--chile,Group 4,1962-06-02,England,Argentina,3,1,"Estadio El Teniente, Rancagua",England,,,,,,,,,,,,,,,,11.292051315307617,88.6060791015625,9.746630668640137,-12.0593815,-0.9528198
1962--chile,Group 4,1962-06-03,Hungary,Bulgaria,6,1,"Estadio El Teniente, Rancagua",Hungary,,,,,,,,,,,,,,,,17.050498962402344,71.76289367675781,7.56856632232666,-9.056961,-8.681866
1962--chile,Group 4,1962-06-06,Hungary,Argentina,0,0,"Estadio El Teniente, Rancagua",Draw,,,,,,,,,,,,,,,,15.88554573059082,66.17514038085938,5.771238803863525,-10.221914,3.6406746
1962--chile,Group 4,1962-06-07,England,Bulgaria,0,0,"Estadio El Teniente, Rancagua",Draw,,,,,,,,,,,,,,,,13.865779876708984,71.27674102783203,6.924737930297852,-9.485653,-11.866585
1962--chile,Quarter-finals,1962-06-10,Chile,Soviet Union,2,1,"Estadio Carlos Dittborn, Arica",Chile,,,,,,,,,,,,,,,,19.578935623168945,97.14066314697266,9.957108497619629,8.212403,-13.968885
1962--chile,Quarter-finals,1962-06-10,Yugoslavia,West Germany,1,0,"Estadio Nacional, Santiago",Yugoslavia,,,,,,,,,,,,,,,,25.04314613342285,99.37799835205078,7.704335689544678,27.249685,-3.100069
1962--chile,Quarter-finals,1962-06-10,Brazil,England,3,1,"Estadio Sausalito, Viña del Mar",Brazil,,,,,,,,,,,,,,,,12.653568267822266,94.35528564453125,10.948972702026367,-22.015808,-10.697865
1962--chile,Quarter-finals,1962-06-10,Czechoslovakia,Hungary,1,0,"Estadio El Teniente, Rancagua",Czechoslovakia,,,,,,,,,,,,,,,,19.951448440551758,54.94283676147461,7.928177833557129,-6.4530964,-6.1560116
1962--chile,Semi-finals,1962-06-13,Brazil,Chile,4,2,"Estadio Nacional, Santiago",Brazil,,,,,,,,,,,,,,,,27.40337371826172,99.36381530761719,9.931041717529297,-7.2660027,16.036842
1962--chile,Semi-finals,1962-06-13,Czechoslovakia,Yugoslavia,3,1,"Estadio Sausalito, Viña del Mar",Czechoslovakia,,,,,,,,,,,,,,,,22.948522567749023,96.68758392333984,10.105681419372559,-3.4560223,25.155062
1962--chile,Third-place match,1962-06-16,Chile,Yugoslavia,1,0,"Estadio Nacional, Santiago",Chile,,,,,,,,,,,,,,,,26.862773895263672,99.68974304199219,8.714676856994629,15.496242,29.069313
1962--chile,Final,1962-06-17,Brazil,Czechoslovakia,3,1,"Estadio Nacional, Santiago",Brazil,,,,,,,,,,,,,,,,25.211212158203125,98.45545959472656,6.915374279022217,-9.458164,-1.1933327
1966--england,Group 1,1966-07-11,England,Uruguay,0,0,"Wembley Stadium, London",Draw,,,,,,,,,,,,,,,,18.940183639526367,95.5628890991211,18.678415298461914,-4.411249,2.3454247
1966--england,Group 1,1966-07-13,France,Mexico,1,1,"Wembley Stadium, London",Draw,,,,,,,,,,,,,,,,14.922012329101562,84.08553314208984,23.44150161743164,-18.283676,-8.394323
1966--england,Group 1,1966-07-15,Uruguay,France,2,1,"White City Stadium, London",Uruguay,,,,,,,,,,,,,,,,16.02438735961914,86.75910186767578,20.364673614501953,-0.5703716,-17.181301
1966--england,Group 1,1966-07-16,England,Mexico,2,0,"Wembley Stadium, London",England,,,,,,,,,,,,,,,,16.19988441467285,91.3193588256836,18.21827507019043,-7.1515484,-7.1164513
1966--england,Group 1,1966-07-19,Mexico,Uruguay,0,0,"Wembley Stadium, London",Draw,,,,,,,,,,,,,,,,15.27452278137207,93.1446533203125,29.257614135742188,-8.041813,-1.3202362
1966--england,Group 1,1966-07-20,England,France,2,0,"Wembley Stadium, London",England,,,,,,,,,,,,,,,,16.848344802856445,95.30984497070312,29.686359405517578,-6.503088,-16.357344
1966--england,Group 2,1966-07-12,West Germany,Switzerland,5,0,"Hillsborough Stadium, Sheffield",West Germany,,,,,,,,,,,,,,,,15.774469375610352,84.96631622314453,27.475807189941406,-12.368746,-3.8483543
1966--england,Group 2,1966-07-13,Argentina,Spain,2,1,"Villa Park, Birmingham",Argentina,,,,,,,,,,,,,,,,13.357521057128906,93.90824127197266,27.002399444580078,1.1126499,-23.72535
1966--england,Group 2,1966-07-15,Spain,Switzerland,2,1,"Hillsborough Stadium, Sheffield",Spain,,,,,,,,,,,,,,,,15.380094528198242,91.54549407958984,20.957443237304688,-21.702776,-4.242729
1966--england,Group 2,1966-07-16,Argentina,West Germany,0,0,"Villa Park, Birmingham",Draw,,,,,,,,,,,,,,,,15.3482666015625,88.47113800048828,17.87355613708496,3.1033955,-12.794949
1966--england,Group 2,1966-07-19,Argentina,Switzerland,2,0,"Hillsborough Stadium, Sheffield",Argentina,,,,,,,,,,,,,,,,17.29024887084961,95.40892028808594,28.66468048095703,5.0453777,-2.3325748
1966--england,Group 2,1966-07-20,West Germany,Spain,2,1,"Villa Park, Birmingham",West Germany,,,,,,,,,,,,,,,,19.41620635986328,87.77056121826172,31.57550621032715,-8.727009,-17.666664
1966--england,Group 3,1966-07-12,Brazil,Bulgaria,2,0,"Goodison Park, Liverpool",Brazil,,,,,,,,,,,,,,,,14.756099700927734,87.56021881103516,26.642431259155273,-19.913277,-10.976265
1966--england,Group 3,1966-07-13,Portugal,Hungary,3,1,"Old Trafford, Manchester",Portugal,,,,,,,,,,,,,,,,12.638397216796875,89.05638122558594,28.802248001098633,-23.731602,-13.469063
1966--england,Group 3,1966-07-15,Hungary,Brazil,3,1,"Goodison Park, Liverpool",Hungary,,,,,,,,,,,,,,,,15.339645385742188,88.8373794555664,25.264202117919922,-10.767815,-19.329731
1966--england,Group 3,1966-07-16,Portugal,Bulgaria,3,0,"Old Trafford, Manchester",Portugal,,,,,,,,,,,,,,,,15.220832824707031,91.81688690185547,14.973576545715332,-21.149166,-10.511532
1966--england,Group 3,1966-07-19,Portugal,Brazil,3,1,"Goodison Park, Liverpool",Portugal,,,,,,,,,,,,,,,,18.123964309692383,92.87493896484375,21.749481201171875,-18.246035,-16.545412
1966--england,Group 3,1966-07-20,Hungary,Bulgaria,3,1,"Old Trafford, Manchester",Hungary,,,,,,,,,,,,,,,,19.09756851196289,82.13623046875,28.954833984375,-7.0098915,-6.634796
1966--england,Group 4,1966-07-12,Soviet Union,North Korea,3,0,"Ayresome Park, Middlesbrough",Soviet Union,,,,,,,,,,,,,,,,14.701765060424805,84.8555908203125,25.772077560424805,-18.846056,-6.7179394
1966--england,Group 4,1966-07-13,Italy,Chile,2,0,"Roker Park, Sunderland",Italy,,,,,,,,,,,,,,,,13.95125961303711,83.98027038574219,28.03611946105957,-15.204182,2.5847273
1966--england,Group 4,1966-07-15,Chile,North Korea,1,1,"Ayresome Park, Middlesbrough",Draw,,,,,,,,,,,,,,,,13.820472717285156,91.78130340576172,19.694992065429688,2.4539404,-7.5992317
1966--england,Group 4,1966-07-16,Soviet Union,Italy,1,0,"Roker Park, Sunderland",Soviet Union,,,,,,,,,,,,,,,,11.269234657287598,93.25006103515625,22.6828556060791,-22.278587,-17.886208
1966--england,Group 4,1966-07-19,North Korea,Italy,1,0,"Ayresome Park, Middlesbrough",North Korea,,,,,,,,,,,,,,,,14.469858169555664,95.4153060913086,28.202041625976562,-6.9498463,-14.685583
1966--england,Group 4,1966-07-20,Soviet Union,Chile,2,1,"Roker Park, Sunderland",Soviet Union,,,,,,,,,,,,,,,,13.899055480957031,92.11859893798828,31.01228141784668,-19.648766,2.5325232
1966--england,Quarter-finals,1966-07-23,England,Argentina,1,0,"Wembley Stadium, London",England,,,,,,,,,,,,,,,,23.75811767578125,88.88307189941406,14.494192123413086,0.40668488,11.513247
1966--england,Quarter-finals,1966-07-23,West Germany,Uruguay,4,0,"Hillsborough Stadium, Sheffield",West Germany,,,,,,,,,,,,,,,,20.09229278564453,89.9580307006836,25.223133087158203,-8.050922,3.4975338
1966--england,Quarter-finals,1966-07-23,Soviet Union,Hungary,2,1,"Roker Park, Sunderland",Soviet Union,,,,,,,,,,,,,,,,16.595436096191406,81.06643676757812,26.80731201171875,-16.952385,-9.512024
1966--england,Quarter-finals,1966-07-23,Portugal,North Korea,5,3,"Goodison Park, Liverpool",Portugal,,,,,,,,,,,,,,,,18.10222053527832,91.77288818359375,23.444265365600586,-18.267778,-3.317484
1966--england,Semi-finals,1966-07-25,West Germany,Soviet Union,2,1,"Goodison Park, Liverpool",West Germany,,,,,,,,,,,,,,,,11.828763961791992,78.2827377319336,26.59617805480957,-16.314451,-21.719057
1966--england,Semi-finals,1966-07-26,England,Portugal,2,1,"Wembley Stadium, London",England,,,,,,,,,,,,,,,,16.040525436401367,86.48091125488281,24.344623565673828,-7.3109074,-20.329473
1966--england,Third-place match,1966-07-28,Portugal,Soviet Union,2,1,"Wembley Stadium, London",Portugal,,,,,,,,,,,,,,,,15.392436981201172,90.96026611328125,21.068458557128906,-20.977562,-18.155384
1966--england,Final,1966-07-30,England,West Germany,4,2,"Wembley Stadium, London",England,,,,,,,,,,,,,,,,15.57590103149414,91.04869842529297,25.045238494873047,-7.775532,-12.567314
1970--mexico,Group 1,1970-05-31,Mexico,Soviet Union,0,0,"Estadio Azteca, Mexico City",Draw,,,,,,,,,,,,,,,,11.402536392211914,99.32825469970703,20.929594039916992,-11.913799,-22.145285
1970--mexico,Group 1,1970-06-03,Belgium,El Salvador,3,0,"Estadio Azteca, Mexico City",Belgium,,,,,,,,,,,,,,,,12.739128112792969,96.61785888671875,10.464797973632812,-12.371054,-18.305416
1970--mexico,Group 1,1970-06-06,Soviet Union,Belgium,4,1,"Estadio Azteca, Mexico City",Soviet Union,,,,,,,,,,,,,,,,11.245304107666016,100.0,6.369049549102783,-22.302517,-13.864878
1970--mexico,Group 1,1970-06-07,Mexico,El Salvador,4,0,"Estadio Azteca, Mexico City",Mexico,,,,,,,,,,,,,,,,11.47461986541748,98.60779571533203,7.952659606933594,-11.841716,-19.569923
1970--mexico,Group 1,1970-06-10,Soviet Union,El Salvador,2,0,"Estadio Azteca, Mexico City",Soviet Union,,,,,,,,,,,,,,,,12.79110336303711,93.36294555664062,17.294992446899414,-20.756718,-18.25344
1970--mexico,Group 1,1970-06-11,Mexico,Belgium,1,0,"Estadio Azteca, Mexico City",Mexico,,,,,,,,,,,,,,,,9.810253143310547,96.05349731445312,17.49614906311035,-13.506083,-15.299929
1970--mexico,Group 2,1970-06-02,Uruguay,Israel,2,0,"Estadio Cuauhtémoc, Puebla",Uruguay,,,,,,,,,,,,,,,,21.06683349609375,94.58846282958984,10.805998802185059,4.4720745,-10.502747
1970--mexico,Group 2,1970-06-03,Italy,Sweden,1,0,"Estadio Luis Dosal, Toluca",Italy,,,,,,,,,,,,,,,,16.167531967163086,99.00360870361328,7.145795822143555,-12.987909,-3.8092823
1970--mexico,Group 2,1970-06-06,Uruguay,Italy,0,0,"Estadio Cuauhtémoc, Puebla",Draw,,,,,,,,,,,,,,,,26.135576248168945,89.20211029052734,15.328560829162598,9.540817,-3.019865
1970--mexico,Group 2,1970-06-07,Sweden,Israel,1,1,"Estadio Luis Dosal, Toluca",Draw,,,,,,,,,,,,,,,,20.463523864746094,86.20665740966797,6.4096174240112305,0.4867096,-11.106056
1970--mexico,Group 2,1970-06-10,Uruguay,Sweden,0,1,"Estadio Cuauhtémoc, Puebla",Sweden,,,,,,,,,,,,,,,,25.1124324798584,89.73639678955078,14.843179702758789,8.5176735,5.135618
1970--mexico,Group 2,1970-06-11,Israel,Italy,0,0,"Estadio Luis Dosal, Toluca",Draw,,,,,,,,,,,,,,,,20.441295623779297,99.32897186279297,12.475960731506348,-11.128284,-8.714146
1970--mexico,Group 3,1970-06-02,Romania,England,0,1,"Estadio Jalisco, Guadalajara",England,,,,,,,,,,,,,,,,30.042076110839844,72.0152359008789,16.923828125,9.198986,6.6906433
1970--mexico,Group 3,1970-06-03,Czechoslovakia,Brazil,1,4,"Estadio Jalisco, Guadalajara",Brazil,,,,,,,,,,,,,,,,28.119956970214844,87.26336669921875,10.93120288848877,1.7154121,-6.5494194
1970--mexico,Group 3,1970-06-06,Romania,Czechoslovakia,2,1,"Estadio Jalisco, Guadalajara",Romania,,,,,,,,,,,,,,,,29.790199279785156,87.99090576171875,9.114471435546875,8.947109,3.3856544
1970--mexico,Group 3,1970-06-07,England,Brazil,0,1,"Estadio Jalisco, Guadalajara",Brazil,,,,,,,,,,,,,,,,31.972614288330078,84.7264404296875,16.981164932250977,8.6211815,-2.696762
1970--mexico,Group 3,1970-06-10,Romania,Brazil,2,3,"Estadio Jalisco, Guadalajara",Brazil,,,,,,,,,,,,,,,,30.118560791015625,89.48826599121094,10.93120288848877,9.275471,-4.5508156
1970--mexico,Group 3,1970-06-11,England,Czechoslovakia,1,0,"Estadio Jalisco, Guadalajara",England,,,,,,,,,,,,,,,,28.316665649414062,84.93799591064453,14.512063980102539,4.965233,1.9121208
1970--mexico,Group 4,1970-06-02,Peru,Bulgaria,3,2,"Estadio Nou Camp, León",Peru,,,,,,,,,,,,,,,,20.64240074157715,89.70111846923828,22.14804458618164,-13.781866,-5.089964
1970--mexico,Group 4,1970-06-03,Morocco,West Germany,1,2,"Estadio Nou Camp, León",West Germany,,,,,,,,,,,,,,,,22.01223373413086,77.64338684082031,15.484185218811035,-9.003239,-6.1309814
1970--mexico,Group 4,1970-06-06,Peru,Morocco,3,0,"Estadio Nou Camp, León",Peru,,,,,,,,,,,,,,,,26.31511688232422,98.72842407226562,7.65370512008667,-8.10915,-4.7003555
1970--mexico,Group 4,1970-06-07,Bulgaria,West Germany,2,5,"Estadio Nou Camp, León",West Germany,,,,,,,,,,,,,,,,24.216123580932617,99.04312896728516,10.703569412231445,-1.5162411,-3.9270916
1970--mexico,Group 4,1970-06-10,Peru,West Germany,1,3,"Estadio Nou Camp, León",West Germany,,,,,,,,,,,,,,,,22.778902053833008,96.20191955566406,7.862518310546875,-11.645365,-5.364313
1970--mexico,Group 4,1970-06-11,Bulgaria,Morocco,1,1,"Estadio Nou Camp, León",Draw,,,,,,,,,,,,,,,,25.406028747558594,97.46717834472656,14.404499053955078,-0.3263359,-5.6094437
1970--mexico,Quarter-finals,1970-06-14,Soviet Union,Uruguay,0,1,"Estadio Azteca, Mexico City",Uruguay,,,,,,,,,,,,,,,,11.837593078613281,82.75763702392578,30.096084594726562,-21.710228,-4.757166
1970--mexico,Quarter-finals,1970-06-14,Italy,Mexico,4,1,"Estadio Luis Dosal, Toluca",Italy,,,,,,,,,,,,,,,,21.480022430419922,98.0003662109375,11.885453224182129,-7.675419,-1.8363132
1970--mexico,Quarter-finals,1970-06-14,Brazil,Peru,4,2,"Estadio Jalisco, Guadalajara",Brazil,,,,,,,,,,,,,,,,33.418190002441406,75.85053253173828,11.609650611877441,-1.2511864,-1.0060768
1970--mexico,Quarter-finals,1970-06-14,West Germany,England,3,2,"Estadio Nou Camp, León",West Germany,,,,,,,,,,,,,,,,26.695161819458008,95.0416259765625,10.799999237060547,-1.4480534,3.343729
1970--mexico,Semi-finals,1970-06-17,Uruguay,Brazil,1,3,"Estadio Jalisco, Guadalajara",Brazil,,,,,,,,,,,,,,,,32.22724533081055,84.35993957519531,17.727943420410156,15.632486,-2.442131
1970--mexico,Semi-finals,1970-06-17,Italy,West Germany,4,3,"Estadio Azteca, Mexico City",Italy,,,,,,,,,,,,,,,,9.350979804992676,99.6534194946289,17.819089889526367,-19.804462,-18.792236
1970--mexico,Semi-finals,1970-06-20,Uruguay,West Germany,0,1,"Estadio Azteca, Mexico City",West Germany,,,,,,,,,,,,,,,,8.019771575927734,80.12676239013672,24.014995574951172,-8.574987,-20.123444
1970--mexico,Final,1970-06-21,Brazil,Italy,4,1,"Estadio Azteca, Mexico City",Brazil,,,,,,,,,,,,,,,,10.41705322265625,88.01716613769531,15.226763725280762,-24.252323,-18.738388
1974--west-germany,Group 1,1974-06-14,West Germany,Chile,1,0,"Olympiastadion, West Berlin",West Germany,,,,,,,,,,,,,,,,22.329769134521484,89.7510986328125,18.720001220703125,-5.813446,10.963237
1974--west-germany,Group 1,1974-06-14,East Germany,Australia,2,0,"Volksparkstadion, Hamburg",East Germany,,,,,,,,,,,,,,,,19.127525329589844,93.97950744628906,19.29613494873047,-9.01569,-3.0375595
1974--west-germany,Group 1,1974-06-18,Chile,East Germany,1,1,"Olympiastadion, West Berlin",Draw,,,,,,,,,,,,,,,,22.33945083618164,95.7815170288086,16.17998504638672,10.9729185,-5.8037643
1974--west-germany,Group 1,1974-06-18,Australia,West Germany,0,3,"Volksparkstadion, Hamburg",West Germany,,,,,,,,,,,,,,,,17.214004516601562,92.69591522216797,17.782686233520508,-4.9510803,-10.929211
1974--west-germany,Group 1,1974-06-22,Australia,Chile,0,0,"Olympiastadion, West Berlin",Draw,,,,,,,,,,,,,,,,20.308326721191406,97.73683166503906,12.371644973754883,-1.8567581,8.941794
1974--west-germany,Group 1,1974-06-22,East Germany,West Germany,1,0,"Volksparkstadion, Hamburg",East Germany,,,,,,,,,,,,,,,,22.44312286376953,99.02398681640625,10.948972702026367,-5.7000923,-5.7000923
1974--west-germany,Group 2,1974-06-13,Brazil,Yugoslavia,0,0,"Waldstadion, Frankfurt",Draw,,,,,,,,,,,,,,,,16.13039207458496,91.1941146850586,19.02217674255371,-18.538984,18.336931
1974--west-germany,Group 2,1974-06-14,Zaire,Scotland,0,2,"Westfalenstadion, Dortmund",Scotland,,,,,,,,,,,,,,,,20.87163734436035,95.79024505615234,17.102840423583984,-15.511667,9.755207
1974--west-germany,Group 2,1974-06-18,Yugoslavia,Zaire,9,0,"Parkstadion, Gelsenkirchen",Yugoslavia,,,,,,,,,,,,,,,,17.447301864624023,94.99530029296875,20.3168888092041,19.653841,-18.936003
1974--west-germany,Group 2,1974-06-18,Scotland,Brazil,0,0,"Waldstadion, Frankfurt",Draw,,,,,,,,,,,,,,,,18.19187355041504,94.08379364013672,17.873554229736328,7.0754433,-16.477503
1974--west-germany,Group 2,1974-06-22,Scotland,Yugoslavia,1,1,"Waldstadion, Frankfurt",Draw,,,,,,,,,,,,,,,,22.77956771850586,86.7425308227539,10.182336807250977,11.663137,24.986107
1974--west-germany,Group 2,1974-06-22,Zaire,Brazil,0,3,"Parkstadion, Gelsenkirchen",Brazil,,,,,,,,,,,,,,,,21.62234115600586,95.42353820800781,10.805997848510742,-14.760963,-13.047035
1974--west-germany,Group 3,1974-06-15,Uruguay,Netherlands,0,2,"Niedersachsenstadion, Hanover",Netherlands,,,,,,,,,,,,,,,,24.29439926147461,99.66986846923828,10.233122825622559,7.6996403,1.7030239
1974--west-germany,Group 3,1974-06-15,Sweden,Bulgaria,0,0,"Rheinstadion, Düsseldorf",Draw,,,,,,,,,,,,,,,,24.112607955932617,98.07672119140625,9.220499038696289,4.1357937,-1.6197567
1974--west-germany,Group 3,1974-06-19,Netherlands,Sweden,0,0,"Westfalenstadion, Dortmund",Draw,,,,,,,,,,,,,,,,15.506681442260742,89.21525573730469,15.111424446105957,-7.084694,-4.470133
1974--west-germany,Group 3,1974-06-19,Uruguay,Bulgaria,1,1,"Niedersachsenstadion, Hanover",Draw,,,,,,,,,,,,,,,,14.99045181274414,89.6580810546875,15.484185218811035,-1.6043072,-10.741913
1974--west-germany,Group 3,1974-06-23,Netherlands,Bulgaria,4,1,"Westfalenstadion, Dortmund",Netherlands,,,,,,,,,,,,,,,,24.73849868774414,94.85111236572266,12.864648818969727,2.1471233,-0.99386597
1974--west-germany,Group 3,1974-06-23,Sweden,Uruguay,3,0,"Rheinstadion, Düsseldorf",Sweden,,,,,,,,,,,,,,,,24.742473602294922,98.37626647949219,13.202726364135742,4.7656593,8.147715
1974--west-germany,Group 4,1974-06-15,Italy,Haiti,3,1,"Olympiastadion, Munich",Italy,,,,,,,,,,,,,,,,20.113948822021484,98.32331085205078,10.188699722290039,-9.041492,-13.090397
1974--west-germany,Group 4,1974-06-15,Poland,Argentina,3,2,"Neckarstadion, Stuttgart",Poland,,,,,,,,,,,,,,,,23.14391326904297,95.08062744140625,10.483357429504395,4.3386784,10.899042
